year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2014,2,26,0,1,29.0,10074,1,4.5,0,AUSTRALIA,,-30.686,121.332,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AUSTRALIA:  KALGOORLIE
2014,3,13,17,7,17.0,10087,79,6.3,5,JAPAN,,33.684,131.825,30,0,0,0,0,18,1,0,1,0,0,0,0,0,0,18,0,0,0,JAPAN:  SOUTHWESTERN
2014,3,16,21,16,,10075,21,6.7,6,CHILE,,-19.965,-70.814,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHILE:  IQUIQUE
2014,3,29,4,10,12.0,10082,4,5.1,6,USA,CA,33.863,-117.835,150,0,0,0,0,0,1,10,3,0,0,20,1,0,0,0,10,0,20,"CALIFORNIA:  LA HABRA, BREA, FULLERTON"
2014,4,1,23,46,26.0,10079,25,8.2,8,CHILE,,-19.61,-70.769,160,7,1,0,0,0,0,100,4,0,0,2600,4,7,0,0,100,0,2600,"CHILE:  NORTHERN:  IQUIQUE, ALTO HOSPICIO"
2014,4,3,2,43,11.0,10080,22,7.7,8,CHILE,,-20.571,-70.493,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILE:  NORTHERN:  IQUIQUE
2014,4,4,22,40,44.0,10081,25,5.4,0,CHINA,,28.174,103.619,30,0,0,0,0,21,1,0,2,75,2,2700,4,0,0,21,0,75,2700,CHINA:  YUNNAN PROVINCE:  XILUODU
2014,4,10,23,27,6.0,10083,13,6.1,0,NICARAGUA,,12.403,-86.378,100,2,1,0,0,250,3,3,2,168,3,2210,4,2,0,250,3,168,2210,"NICARAGUA:  NAGAROTE, MANAGUA"
2014,4,11,7,7,13.0,10310,61,7.1,0,PAPUA NEW GUINEA,,-6.586,155.049,170,1,1,0,0,0,0,0,1,51,2,0,0,1,0,0,0,51,0,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND
2014,4,12,20,14,3.0,10084,23,7.6,0,SOLOMON ISLANDS,,-11.27,162.148,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOLOMON ISLANDS
2014,4,13,12,36,23.0,10085,39,7.4,0,SOLOMON ISLANDS,,-11.463,162.051,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOLOMON ISLANDS
2014,4,14,5,7,12.0,10086,10,5.2,0,NICARAGUA,,12.151,-86.281,100,0,0,0,0,0,1,0,1,7,1,0,0,0,0,0,0,7,0,"NICARAGUA:  MANAGUA, CIUDAD SANDINO"
2014,4,18,14,28,32.0,10088,24,7.2,6,MEXICO,,17.397,-100.972,150,0,0,0,0,0,0,0,1,0,0,127,2,0,0,0,0,0,127,MEXICO:  GUERRERO; MEXICO CITY
2014,4,19,13,29,21.0,10091,43,7.5,0,PAPUA NEW GUINEA,,-6.755,155.024,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAPUA NEW GUINEA:  SOLOMON SEA
2014,5,5,11,8,42.0,10093,6,6.1,5,THAILAND,,19.656,99.67,60,1,1,0,0,32,1,62,4,20,1,0,3,1,0,32,62,20,0,THAILAND:  CHIANG RAI
2014,5,8,17,1,21.0,10095,17,6.4,5,MEXICO,,17.235,-100.746,150,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,MEXICO:  TECPAN
2014,5,8,22,52,23.0,10094,15,4.5,0,PAKISTAN,,26.387,68.358,60,2,1,0,0,70,2,0,1,0,2,0,0,2,0,70,0,0,0,PAKISTAN:  NAWABSHAH
2014,5,17,16,46,4.0,10099,5,3.6,4,GERMANY,,49.799,8.69,120,0,0,0,0,0,0,1,2,0,0,70,2,0,0,0,1,0,70,GERMANY:  HESSE
2014,5,19,0,59,6.0,10098,10,5.0,4,ALBANIA,,41.115,19.777,130,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,ALBANIA:  BELSH
2014,5,24,9,25,5.0,10096,23,6.9,6,GREECE,,40.24,25.33,130,3,1,0,0,266,3,450,4,0,0,0,2,3,0,266,4500,0,0,"GREECE, TURKEY"
2014,5,30,1,20,17.0,10097,10,5.9,0,CHINA,,25.0,97.845,30,0,0,0,0,45,1,0,4,3390,4,18000,4,0,0,45,0,3390,18000,CHINA:  YUNNAN PROVINCE:  YINGJIANG
2014,6,23,19,20,34.0,10101,20,6.9,0,NEW ZEALAND,,-29.977,-177.725,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW ZEALAND:  SSE OF RAOUL ISLAND
2014,6,23,20,53,7.0,10100,109,7.9,0,USA,AK,51.849,178.735,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALASKA:  ALEUTIAN ISLANDS
2014,7,7,11,23,7.0,10102,67,6.9,5,MEXICO,,14.728,-92.578,150,3,1,0,0,33,1,0,1,0,1,50,1,3,0,33,0,0,50,MEXICO; GUATEMALA:  SAN MARCOS
2014,7,11,19,23,22.0,10105,20,6.5,5,JAPAN,,37.005,142.453,30,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,0,JAPAN:  SANRIKU
2014,7,15,9,8,56.0,10314,5,3.9,5,USA,OK,35.524,-97.146,150,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,OKLAHOMA:  HARRAH
2014,7,25,10,55,12.0,10107,10,6.1,4,USA,AK,58.306,-136.96,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALASKA:  SOUTHEASTERN
2014,7,29,10,46,7.0,10104,107,6.3,5,MEXICO,,17.682,-95.653,150,1,1,0,0,1,1,0,2,0,0,0,2,1,0,1,0,0,0,MEXICO:  OAXACA
2014,8,1,4,11,4.0,10103,30,5.5,6,ALGERIA,,36.841,3.301,15,6,1,0,0,420,3,0,0,0,0,0,0,6,0,420,0,0,0,ALGERIA:  ALGIERS
2014,8,3,8,30,57.0,10106,12,6.2,0,CHINA,,27.189,103.409,30,615,3,114,3,3143,4,0,3,25800,4,160400,4,615,114,3143,0,25800,160400,"CHINA:  YUNNAN:  LUDIAN:   LONGTOUSHAN, ZHAOTONG"
2014,8,5,10,23,38.0,10109,5,5.5,6,SOUTH AFRICA,,-26.99,26.705,10,1,1,0,0,17,1,0,2,13,1,1433,4,1,0,17,0,13,1433,SOUTH AFRICA:  ORKNEY
2014,8,12,19,58,13.0,10113,12,5.1,5,ECUADOR,,-0.018,-78.322,160,2,1,0,0,8,1,0,1,0,0,89,2,2,0,8,0,0,89,ECUADOR:  QUITO
2014,8,16,22,8,4.0,10112,10,5.0,2,CHINA,,28.125,103.546,30,0,0,0,0,6,1,0,1,0,0,337,3,0,0,6,0,0,337,CHINA:  YUNNAN PROVINCE:  YONGSHAN
2014,8,18,2,32,2.0,10111,6,6.2,3,IRAN,,32.663,47.673,140,0,0,0,0,330,2,0,1,2700,4,17000,4,0,0,330,0,2700,17000,IRAN:  ILAM PROVINCE:  ABDANAN
2014,8,24,10,20,6.0,10110,11,6.1,8,USA,CA,38.216,-122.312,150,1,1,0,0,257,3,700,4,160,3,1034,4,1,0,257,700,160,1034,"CALIFORNIA:  NAPA, VALLEJO"
2014,9,20,4,26,52.0,10117,26,5.2,5,PHILIPPINES,,6.864,125.233,170,0,0,0,0,1,1,0,1,15,1,67,2,0,0,1,0,15,67,PHILIPPINES:  BARANGAY LUAYON
2014,9,28,2,35,19.0,10118,10,5.1,7,PERU,,-13.843,-71.695,160,8,1,0,0,6,1,0,1,106,3,0,3,8,0,6,0,106,0,PERU:  PARURO PROVINCE
2014,10,7,13,50,12.0,10116,9,6.1,0,CHINA,,23.383,100.47,30,1,1,0,0,323,3,0,1,0,1,0,0,1,0,323,0,0,0,CHINA:   YUNNAN PROVINCE:  YONGPING
2014,10,9,2,14,44.0,10115,17,7.0,0,CHILE,,-32.108,-110.811,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILE: EASTER ISLAND REGION
2014,10,14,3,51,46.0,10193,40,7.3,7,EL SALVADOR,,12.526,-88.123,100,1,1,0,0,0,0,0,1,5,1,41,1,1,0,0,0,5,41,EL SALVADOR:  GULF OF FONSECA
2014,11,15,2,32,12.0,10119,45,7.1,5,INDONESIA,,1.893,126.522,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDONESIA:  N. MOLUCCAS ISLANDS
2014,11,22,8,55,58.0,10121,9,5.9,3,CHINA,,30.34,101.737,30,5,1,0,0,65,2,0,3,30,1,27400,4,5,0,65,0,30,27400,CHINA:  SICHUAN PROVINCE:  GARZE
2014,11,22,13,8,42.0,10122,9,6.2,9,JAPAN,,36.641,137.888,30,0,0,0,0,45,1,0,1,50,1,0,2,0,0,45,0,50,0,"JAPAN:  NAGANO:  HAKUBA, OTARI"
2014,12,6,10,20,52.0,10128,10,5.6,0,CHINA,,23.358,100.533,30,1,1,0,0,15,1,0,2,434,3,17000,4,1,0,15,0,434,17000,CHINA:  YUNNAN PROVINCE:  YONGPING
2014,12,23,8,0,8.0,10315,7,4.9,0,ALGERIA,,36.492,3.025,15,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,ALGERIA:  BLIDA
