year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2003,8,4,4,37,20,10,7.6,0,,SCOTIA SEA:  SOUTH ORKNEY ISLANDS: LAURIE IS,-60.532,-43.411,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013,11,17,9,4,53,10,7.7,0,,SCOTIA SEA:  SOUTH ORKNEY ISLANDS,-60.274,-46.401,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
