year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2015,4,25,6,12,35.0,10134,8,7.8,8,NEPAL,,28.231,84.731,60,8200,4,366,3,17866,4,10000,4,299588,4,269107,4,8200,366,17866,10000,299588,269107,NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH
2015,5,2,16,51,39.0,10140,10,5.7,0,JAPAN,,31.529,140.213,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAPAN:  HONSHU:  S. OF
2015,5,5,1,44,38.0,10139,55,7.5,0,PAPUA NEW GUINEA,,-5.462,151.875,170,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,PAPUA NEW GUINEA
2015,5,12,7,6,13.0,10141,15,7.3,7,NEPAL,,27.809,86.066,60,117,3,0,0,2800,4,0,2,0,2,0,0,117,0,2800,0,0,0,NEPAL:   DOLAKHA
2015,5,30,11,23,11.0,10143,664,7.8,6,JAPAN,,27.839,140.493,30,0,0,0,0,12,1,0,0,0,0,0,0,0,0,12,0,0,0,JAPAN:  BONIN ISLANDS [CHICHIJIMA ISLAND]
2015,6,4,23,16,31.0,10151,10,6.0,6,MALAYSIA,,5.987,116.541,170,18,1,0,0,0,2,0,1,0,0,23,1,18,0,0,0,0,23,"MALAYSIA:  SABAH:  LAHAD,DATU,KANAK"
2015,6,28,1,5,56.0,10153,26,5.3,0,INDIA,,26.638,90.41,60,0,0,0,0,2,1,0,0,0,0,0,3,0,0,2,0,0,0,INDIA:  KOKRAJHAR
2015,7,3,1,7,1.0,10152,10,6.4,0,CHINA,,37.6,78.2,40,3,1,0,0,263,3,0,3,3000,4,0,0,3,0,263,0,3000,0,CHINA:  S. XINJIANG:  HOTAN
2015,7,3,6,43,54.0,10338,32,6.1,0,PHILIPPINES,,10.169,125.891,170,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PHILIPPINES:  MINDANAO
2015,7,10,4,12,54.0,10147,12,6.7,0,SOLOMON ISLANDS,,-9.307,158.403,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOLOMON ISLANDS
2015,7,18,2,28,22.0,10146,11,7.0,8,SOLOMON ISLANDS,,-10.401,165.141,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOLOMON ISLANDS
2015,7,24,20,59,12.0,10145,17,5.1,5,PAKISTAN,,33.856,73.193,60,3,1,0,0,1,1,0,1,3,1,0,0,3,0,1,0,3,0,PAKISTAN:  ABBOTTABAD
2015,7,27,4,49,,10157,23,6.9,0,USA,AK,52.214,-169.399,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALASKA
2015,7,27,21,42,11.0,10149,48,7.0,5,INDONESIA,,-2.629,138.528,170,1,1,0,0,0,0,0,1,1,1,6,1,1,0,0,0,1,6,INDONESIA:  PAPUA
2015,7,29,0,11,6.0,10150,12,5.9,3,PANAMA,,8.231,-77.315,100,0,0,0,0,6,1,0,1,0,0,45,1,0,0,6,0,0,45,COLOMBIA-PANAMA:  COLOMBIA:  UNGUIA
2015,8,7,1,25,54.0,10148,11,5.8,4,RWANDA,,-2.141,28.897,10,3,1,0,0,30,1,0,0,0,0,0,0,3,0,30,0,0,0,RWANDA:  BUKAVU
2015,8,9,7,5,38.0,10341,10,4.5,4,EL SALVADOR,,13.668,-88.478,100,0,0,0,0,4,1,0,2,0,0,92,2,0,0,4,0,0,92,EL SALVADOR:  ALEGRIA
2015,9,16,22,55,26.0,10156,22,8.3,9,CHILE,,-31.573,-71.674,160,7,1,1,1,14,1,600,4,2305,4,10044,4,15,1,14,600,2305,10044,CHILE:  CENTRAL
2015,9,24,15,53,,10158,10,6.6,5,INDONESIA,,-0.59,131.27,170,0,0,0,0,62,2,0,2,0,0,260,3,0,0,62,0,0,260,INDONESIA:  SORONG
2015,10,17,11,33,,10160,33,5.8,7,ARGENTINA,,-25.442,-64.632,160,2,1,0,0,30,1,0,1,15,1,0,0,2,0,30,0,15,0,ARGENTINA:  GALPON
2015,10,26,9,9,56.0,10159,231,7.5,7,AFGHANISTAN,,36.524,70.368,40,399,3,0,0,1770,4,109,4,29230,4,79893,4,399,0,1770,109,29230,79893,AFGHANISTAN: HINDU KUSH
2015,11,4,3,44,19.0,10343,20,6.5,5,INDONESIA,,-8.338,124.875,170,0,0,0,0,0,0,9,3,0,0,1468,4,0,0,0,9,0,1468,INDONESIA:  EAST NUSA TENGGARA:  ALOR
2015,11,7,6,58,30.0,10161,14,5.3,0,VENEZUELA,,8.477,-71.365,160,1,1,0,0,0,0,0,1,33,1,83,2,1,0,0,0,33,83,VENEZUELA:  MERIDA
2015,11,11,1,54,37.0,10162,10,6.9,7,CHILE,,-29.439,-72.105,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILE:  LA SERENA
2015,11,13,20,51,3.0,10163,12,6.7,4,JAPAN,,31.001,128.873,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAPAN:  KYUSYU ISLAND
2015,11,17,7,10,3.0,10164,11,6.5,0,GREECE,,38.67,20.6,130,2,1,0,0,4,1,0,2,1,1,0,2,2,0,4,0,1,0,"GREECE:  LEFKADA, KEFALONIA, ITHACA"
2015,11,17,17,29,29.0,10344,18,5.6,5,KYRGYZSTAN,,40.376,73.204,40,0,0,0,0,0,0,0,2,200,3,800,3,0,0,0,0,200,800,KYRGYZSTAN: OSH
2015,11,22,20,38,5.0,10345,5,5.1,4,VENEZUELA,,8.48,-71.42,160,1,1,0,0,3,1,0,1,0,0,6,1,1,0,3,0,0,6,VENEZUELA:  MERIDA
2015,11,24,22,45,,10166,636,7.6,4,PERU,,-10.77,-71.41,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PERU-BRAZIL
2015,11,24,22,50,,10165,606,7.6,4,PERU,,-10.07,-70.98,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PERU-BRAZIL
2015,12,7,7,51,35.0,10168,22,7.2,3,TAJIKISTAN,,38.211,72.78,40,2,1,0,0,0,3,5,2,500,3,0,3,2,0,0,5,500,0,TAJIKISTAN
2015,12,17,19,49,5.0,10350,85,6.6,5,MEXICO,,15.802,-93.633,150,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,MEXICO:  COCOTITLAN
2015,12,25,19,14,19.0,10169,206,6.3,5,AFGHANISTAN,,36.494,71.126,40,4,1,0,0,97,2,0,1,0,1,0,1,4,0,97,0,0,0,AFGHANISTAN; PAKISTAN
