year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2002,9,25,22,28,11.9,5654,10,5.6,0,IRAN,,31.995,49.329,140,0,0,0,0,5,1,0,2,0,0,0,0,0,0,5,0,0,0,IRAN:  MASJED-E SOLEYMAN
2002,9,30,6,44,48.0,5655,10,4.2,0,FRANCE,,47.832,-3.207,120,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"FRANCE:  HENNEBONT, LANGUIDIC, LORIENT, TREMOREL"
2002,10,10,10,50,20.5,5656,10,7.6,0,INDONESIA,,-1.757,134.297,170,8,1,0,0,632,3,0,3,1000,3,900,3,8,0,632,0,1000,900,"INDONESIA: NEW GUINEA: MANOKWARI, ORANSBARI, RANSIKI"
2002,10,23,11,27,19.4,5657,4,6.7,8,USA,AK,63.514,-147.912,150,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"ALASKA:  CANTWELL, DENALI NATL PARK"
2002,10,24,6,8,37.9,5658,11,6.2,0,CONGO,,-1.884,29.004,10,2,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,"CONGO: GOMA, LWIRO, BUKAVU; RWANDA:  MUGERA, KIGALI"
2002,10,29,10,2,21.5,5659,10,4.3,8,ITALY,,37.67,15.267,130,0,0,0,0,9,1,0,1,0,0,0,2,0,0,9,0,0,0,ITALY:  SICILY:  SANTA VENERINA
2002,10,31,10,32,58.7,5660,10,5.7,0,ITALY,,41.789,14.872,130,29,1,0,0,135,3,796,4,0,0,0,4,29,0,135,796,0,0,"ITALY:  SAN GUILIANO DI PUGLIA, CAMPOBASSO"
2002,11,1,22,9,29.2,5661,33,5.4,0,PAKISTAN,,35.517,74.654,60,11,1,0,0,40,1,0,3,0,3,0,3,11,0,40,0,0,1000,PAKISTAN:  GILGIT
2002,11,2,1,26,10.7,5662,30,7.3,0,INDONESIA,,2.824,96.085,170,3,1,0,0,65,2,0,3,0,0,994,3,3,0,65,0,0,994,INDONESIA:  SUMATERA:  SIMEULUE
2002,11,3,22,12,41.0,5663,5,7.9,9,USA,AK,63.517,-147.444,150,0,0,0,0,1,1,56,4,0,0,0,0,0,0,1,56,0,0,"ALASKA:  SLANA, MENTASTA LAKE, FAIRBANKS"
2002,11,20,21,32,30.8,5664,33,6.3,0,PAKISTAN,,35.414,74.515,60,19,1,0,0,40,1,0,3,100,2,100,2,19,0,40,0,100,1256,"PAKISTAN:  DASHKIN, DOIAN, MUSHKIN"
2002,11,27,16,43,17.5,5665,33,5.9,0,VANUATU,,-14.49,167.827,170,0,0,0,0,3,1,0,2,0,0,0,0,0,0,3,0,0,100,VANUATU ISLANDS: MERE LAVA ISLAND
2002,12,2,4,58,55.1,5666,10,5.7,0,GREECE,,37.747,21.087,130,0,0,0,0,17,1,0,2,8,1,100,2,0,0,17,0,8,100,"GREECE:  MEGALOPOLIS, VARTHOLOMION"
2002,12,14,13,27,29.1,5667,22,5.5,0,CHINA,,39.736,97.443,30,2,1,0,0,0,0,0,3,13380,4,0,0,2,0,0,0,13380,0,CHINA:  GANSU PROVINCE:  YUMNE
2002,12,24,17,3,2.9,5668,33,5.2,0,IRAN,,34.594,47.454,140,0,0,0,0,15,1,0,3,3000,4,3000,4,0,0,15,0,3000,0,IRAN:  KERMANSHAH
2002,12,25,12,57,3.2,5669,10,5.7,0,CHINA,,39.57,75.254,40,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,CHINA:  XINJIANG:  WUQIA
2002,12,25,19,13,42.7,5670,91,5.5,0,AFGHANISTAN,,35.704,69.868,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AFGHANISTAN:  JALALABAD
