year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2011,4,4,11,31,43,26,5.4,0,,"NEPAL-INDIA:  UTTARAKHAND, UTTAR PRADESH",29.698,80.754,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015,4,25,6,12,35,8,7.8,8,,NEPAL:   KATHMANDU; INDIA; CHINA; BANGLADESH,28.231,84.731,60,8200,4,366,3,17866,4,10000,4,299588,4,269107,4,8200,366,17866,10000,299588,269107
2015,5,12,7,6,13,15,7.3,7,,NEPAL:   DOLAKHA,27.809,86.066,60,117,3,0,0,2800,4,0,2,0,2,0,0,117,0,2800,0,0,0
2016,11,27,23,35,21,10,5.4,0,,"NEPAL:   MOUNT AMA DABLAM, CHARIKHARKA",27.806,86.532,40,1,1,0,0,1,1,0,1,2,1,0,0,1,0,1,0,2,0
2017,6,21,4,40,0,0,3.2,0,,NEPAL:  DHADING,27.64,85.17,60,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
