year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2017,4,5,6,9,12.0,10240,13,6.1,0,IRAN,,35.8,60.436,140,2,1,0,0,11,1,0,1,0,0,0,1,2,0,11,0,0,0,IRAN:  SEFID SANG
2017,4,8,7,9,27.0,10242,43,5.9,0,PHILIPPINES,,13.725,120.929,170,0,0,0,0,6,1,0,2,506,3,2108,4,0,0,6,0,506,2108,"PHILIPPINES: BATANGAS, CALABARZON"
2017,4,10,23,53,58.0,10241,10,4.8,0,EL SALVADOR,,13.753,-89.16,100,1,1,0,0,3,1,0,1,0,0,0,0,1,0,3,0,0,0,"EL SALVADOR: SAN SALVADOR,SOYAPANGO"
2017,4,24,21,38,26.0,10244,25,6.9,0,CHILE,,-33.073,-72.051,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHILE:  VALPARAISO
2017,4,28,20,23,17.0,10245,26,6.9,0,PHILIPPINES,,5.516,125.093,170,0,0,0,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,PHILIPPINES: SARANGANI
2017,5,1,12,31,54.0,10247,2,6.2,0,USA,AK,59.844,-136.695,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALASKA:  SKAGWAY
2017,5,10,21,58,22.0,10248,10,5.4,0,CHINA,,37.659,75.253,40,8,1,0,0,23,1,0,0,1500,4,0,0,8,0,23,0,1500,0,CHINA: XINJIANG: QUZGUN
2017,5,13,18,1,,10249,17,5.8,0,IRAN,,37.777,57.195,140,2,1,0,0,400,3,0,2,0,0,0,4,2,0,400,0,0,0,IRAN: KHORASAN
2017,5,25,9,55,35.0,10255,10,4.4,0,TANZANIA,,-3.054,32.893,10,1,1,0,0,18,1,0,0,0,0,0,0,1,0,18,0,0,0,TANZANIA: MWANZA
2017,5,28,11,4,59.0,10251,1,5.0,0,TURKEY,,38.765,27.775,140,0,0,0,0,0,0,0,2,0,0,35,1,0,0,0,0,0,35,"TURKEY: MANISA: SARUHANLI, GOLMARMARA"
2017,5,29,14,35,21.0,10250,12,6.8,0,INDONESIA,,-1.289,120.453,170,0,0,0,0,25,1,0,2,5,1,348,3,0,0,25,0,5,348,INDONESIA:  SULAWESI:  POSO
2017,6,12,12,28,38.0,10252,10,6.3,0,GREECE,,38.932,26.364,130,1,1,0,0,15,1,0,2,10,1,250,3,1,0,15,0,10,250,GREECE: LESBOS
2017,6,14,7,29,5.0,10253,94,6.9,0,GUATEMALA,,14.982,-91.988,100,5,1,0,0,30,1,0,3,0,1,0,3,5,0,30,0,0,0,"GUATEMALA: QUETZALTENANGO, SUCHITEPEQUEZ; MEXICO"
2017,6,21,4,40,,10317,0,3.2,0,NEPAL,,27.64,85.17,60,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,NEPAL:  DHADING
2017,6,22,12,31,4.0,10256,47,6.8,0,GUATEMALA,,13.753,-90.949,100,0,0,0,0,4,1,0,2,0,0,53,2,0,0,4,0,0,53,"GUATEMALA: ESCUINTLA, SUCHITEPEQUEZ, GUATEMALA"
2017,6,24,2,37,18.0,10257,24,5.6,0,MOZAMBIQUE,,-19.444,34.509,10,0,0,0,0,4,1,0,1,2,1,2,1,0,0,4,0,2,2,MOZAMBIQUE
2017,7,6,8,3,57.0,10258,7,6.5,0,PHILIPPINES,,11.114,124.633,170,3,1,0,0,448,3,4,2,0,1,0,1,3,0,448,4,0,0,PHILIPPINES: LEYTE
2017,7,17,23,34,13.0,10259,11,7.7,0,RUSSIA,,54.472,168.815,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSSIA: BERING ISLAND
2017,7,18,2,5,19.0,10284,44,6.4,0,PERU,,-16.416,-73.636,160,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,PERU:  AREQUIPA
2017,7,20,22,31,12.0,10260,10,6.7,0,TURKEY,,36.949,27.458,140,2,1,0,0,500,3,0,2,0,1,0,1,2,0,500,0,0,0,"TURKEY: BODRUM, DATCA; GREECE: KOS"
2017,8,2,7,15,13.0,10318,92,5.4,0,CHILE,,-33.212,-70.626,160,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,CHILE:  SANTIAGO
2017,8,8,13,19,49.0,10261,9,6.5,0,CHINA,,33.193,103.855,30,25,1,0,0,525,3,500,4,100,2,72500,4,25,0,525,500,100,72500,CHINA:  SICHUAN PROVINCE:  ABA
2017,8,8,23,27,53.0,10262,26,6.3,0,CHINA,,44.323,82.837,40,0,0,0,0,32,1,0,2,0,0,0,4,0,0,32,0,0,0,CHINA:  XINGJIANG: BORTALA
2017,8,11,21,45,9.0,10283,41,5.6,0,PERU,,-16.299,-73.474,160,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,PERU: AREQUIPA
2017,8,21,18,57,51.0,10263,9,4.2,0,ITALY,,40.78,13.945,130,2,1,0,0,42,1,0,0,0,1,0,0,2,0,42,0,0,0,ITALY:  ISLAND OF ISCHIA
2017,8,22,22,26,14.0,10264,10,5.0,0,PHILIPPINES,,11.014,124.736,170,2,1,0,0,0,1,0,2,0,0,56,2,2,0,0,0,0,56,PHILIPPINES: LEYTE: ORMOC
2017,9,8,4,49,19.0,10266,47,8.2,0,MEXICO,,15.022,-93.899,150,98,2,0,0,0,3,2300,4,5000,4,53152,4,98,0,0,2300,5000,53152,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA"
2017,9,19,18,14,39.0,10267,51,7.1,0,MEXICO,,18.584,-98.399,150,369,3,0,0,0,3,6000,4,226,3,27792,4,369,0,0,6000,226,27792,"MEXICO: MEXICO CITY, MORELOS, PUEBLA"
2017,9,23,12,53,2.0,10268,9,6.1,0,MEXICO,,16.737,-94.946,150,5,1,0,0,2,1,0,1,11,1,0,0,5,0,2,0,11,0,MEXICO:  OAXACA
2017,9,23,20,47,8.0,10269,31,5.7,0,PHILIPPINES,,7.629,124.874,170,0,0,0,0,11,1,0,2,0,0,1759,4,0,0,0,0,0,1759,PHILIPPINES: MINDANAO: LANAO DEL SUR PROVINCE
2017,10,31,0,42,6.0,10272,11,6.8,0,NEW CALEDONIA,,-21.66,169.203,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW CALEDONIA:  LOYALTY ISLANDS
2017,10,31,11,50,48.0,10319,6,6.1,0,INDONESIA,,-3.745,127.752,170,1,1,0,0,0,0,0,1,0,0,14,1,1,0,0,0,0,14,INDONESIA:  MALUKU:  AMBON
2017,11,1,2,23,56.0,10273,10,6.6,0,NEW CALEDONIA,,-21.63,168.884,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW CALEDONIA:  LOYALTY ISLANDS
2017,11,12,18,18,17.0,10275,23,7.3,0,IRAN,,34.886,45.941,140,630,3,0,0,12900,4,750,4,15500,4,14500,4,630,0,12900,750,15500,14500,IRAN: KERMANSHAH; IRAQ: KURDISTAN
2017,11,13,2,28,24.0,10276,20,6.5,0,COSTA RICA,,9.526,-84.505,100,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,COSTA RICA: JACO
2017,11,15,5,29,32.0,10277,10,5.4,0,SOUTH KOREA,,36.065,129.27,30,0,0,0,0,90,2,52,4,0,1,1001,4,0,0,90,52,0,1001,SOUTH KOREA: POHANG
2017,11,18,16,7,2.0,10282,20,5.9,0,INDONESIA,,2.382,128.144,170,1,1,0,0,0,0,0,2,0,0,294,3,1,0,0,0,0,294,INDONESIA: NORTH MALUKU: MOROTAI
2017,11,19,22,43,29.0,10281,10,7.0,0,NEW CALEDONIA,,-21.334,168.683,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW CALEDONIA:  LOYALTY ISLANDS
2017,11,23,9,43,34.0,10285,10,5.1,0,CHINA,,29.362,108.104,30,0,0,0,0,8,1,1,2,1,1,30,1,0,0,8,1,1,30,CHINA: CHONGQING: WULONG
2017,12,1,2,32,46.0,10286,10,6.0,0,IRAN,,30.765,57.331,140,0,0,0,0,51,1,0,1,0,2,0,1,0,0,51,0,0,0,IRAN:  KERMAN
2017,12,15,16,47,56.0,10287,92,6.5,0,INDONESIA,,-7.734,108.023,60,4,1,0,0,36,1,0,2,0,0,4825,4,4,0,36,0,0,4825,INDONESIA:  JAVA
2017,12,20,19,57,37.0,10288,10,4.9,0,IRAN,,35.654,50.949,140,2,1,0,0,115,3,0,0,0,0,0,0,2,0,115,0,0,0,IRAN:  ALBORZ
2017,12,27,21,24,33.0,10289,10,4.0,0,IRAN,,35.692,50.9,140,1,1,0,0,57,2,0,0,0,0,0,0,1,0,57,0,0,0,"IRAN: ALBORZ, TEHRAN"
