year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2004,2,24,2,14,34.0,5764,10,4.7,0,BURUNDI,,-3.393,29.558,10,3,1,0,0,0,0,0,1,24,1,0,0,3,0,0,0,24,0,BURUNDI:  RUYAGA
2004,2,24,2,27,46.2,5765,0,6.4,9,MOROCCO,,35.142,-3.997,15,628,3,0,0,926,3,400,4,2539,4,0,0,628,0,926,400,2539,0,"MOROCCO:  AL HOCEIMA, IMZOURENE, BENI ABDALLAH"
2004,3,1,0,35,58.0,5766,9,5.2,0,GREECE,,37.136,22.116,130,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,GREECE:  SOUTHERN:  KALAMATA
2004,3,24,1,53,49.4,5768,19,5.4,0,CHINA,,45.382,118.256,30,0,0,0,0,100,2,74,4,38000,4,0,0,0,0,100,74,38000,0,"CHINA:  NEI MONGOL:  BAYAN UL HOT, ULIASTAI"
2004,3,25,19,30,49.0,5767,0,5.6,0,TURKEY,,39.93,40.812,140,10,1,0,0,46,1,0,1,45,1,45,1,10,0,46,0,45,0,TURKEY:  ERZURUM
2004,3,28,3,51,10.0,5769,5,5.6,0,TURKEY,,39.847,40.874,140,0,0,0,0,12,1,0,1,50,1,50,1,0,0,12,0,50,0,TURKEY:  ASKALE
2004,4,5,21,24,4.0,5771,187,6.5,0,AFGHANISTAN,,36.512,71.029,40,3,1,0,0,5,1,0,0,0,0,0,0,3,0,5,0,0,0,"AFGHANISTAN:  HINDU KUSH:  KABUL, SAMANGAN; PAKISTAN"
2004,4,9,1,55,50.7,5772,66,5.4,0,INDONESIA,,-1.549,100.54,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,INDONESIA:  SUMATRA:  PADANG
2004,4,16,18,32,24.0,5774,96,5.5,0,INDONESIA,,-8.669,114.65,170,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,INDONESIA:  BALI
2004,4,23,1,50,30.2,5775,66,6.7,0,INDONESIA,,-9.362,122.839,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,INDONESIA:  TIMOR: KUPANG
2004,5,1,7,56,13.6,5776,45,5.2,0,TAIWAN,,24.081,121.611,30,2,1,0,0,1,1,0,1,0,0,0,0,2,0,1,0,0,0,TAIWAN:  HUALIEN: TAROKO GORGE NATIONAL PARK
2004,5,3,4,36,50.0,5777,21,6.6,6,CHILE,,-37.695,-73.406,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHILE: CANETE
2004,5,4,5,4,58.3,5778,14,5.4,0,CHINA,,37.506,96.758,30,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3100,CHINA:  QINGHAI PROVINCE:  DELINGHA
2004,5,8,4,39,25.0,5779,67,5.0,0,IRAN,,29.881,51.474,140,0,0,0,0,0,0,0,1,4,1,4,1,0,0,0,0,4,6,IRAN:  KAZERUN
2004,5,8,20,11,44.2,5780,10,4.5,0,PAKISTAN,,30.126,67.121,60,1,1,0,0,30,1,0,1,0,0,0,0,1,0,30,0,0,0,PAKISTAN:  QUETTA
2004,5,19,21,28,10.6,5782,35,4.1,6,PHILIPPINES,,9.926,124.038,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PHILIPPINES:  BOHOL ISLAND:  TUBIGON
2004,5,28,12,38,44.4,5783,17,6.3,0,IRAN,,36.29,51.61,140,35,1,0,0,400,3,165,4,0,0,0,0,35,0,400,165,0,0,"IRAN:  MAZANDARAN, QAZVIN, TEHRAN"
2004,5,30,2,52,12.2,5784,14,4.9,0,RUSSIA,,47.311,142.12,50,0,0,0,0,0,0,0,1,0,0,46,1,0,0,0,0,0,46,"RUSSIA:  SAKHALIN, YUZHNO, SAKHALINSK"
2004,6,9,11,41,16.5,5785,10,4.6,0,SAUDI ARABIA,,27.836,36.905,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,SAUDI ARABIA: WESTERN
2004,6,15,11,16,31.5,5786,38,5.9,6,CHILE,,-38.854,-73.155,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"CHILE: CARAHUE, IMPERIAL, TEMUCO"
2004,7,1,22,30,9.3,5787,5,5.1,0,TURKEY,,39.766,43.979,140,18,1,0,0,21,1,0,0,0,0,0,0,18,0,21,0,0,0,TURKEY:  DOGUBEYAZIT
2004,7,12,13,4,7.1,5789,8,5.2,0,SLOVENIA,,46.296,13.641,130,1,1,0,0,5,1,0,1,0,1,0,1,1,0,5,0,0,0,"SLOVENIA: BOVEC, KOBARID"
2004,7,14,14,36,2.5,5790,0,4.6,0,AFGHANISTAN,,34.89,61.852,40,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,150,AFGHANISTAN: HERAT
2004,7,18,4,22,22.6,5791,5,5.4,0,NEW ZEALAND,,-38.0,176.51,170,1,1,0,0,2,1,0,2,0,0,5,1,1,0,2,0,0,5,"NEW ZEALAND:  NORTH ISLAND:  ROTORUA, TAURANGA"
2004,7,18,8,31,45.8,5792,10,5.2,0,AFGHANISTAN,,33.426,69.524,40,2,1,0,0,40,1,0,3,0,3,0,3,2,0,40,0,0,0,AFGHANISTAN: PAKTIA PROVINCE
2004,7,30,7,14,7.8,5793,5,4.0,0,TURKEY,,39.634,43.966,140,1,1,0,0,5,1,0,1,0,0,0,0,1,0,5,0,0,0,TURKEY:  DOGUBEYAZIT
2004,8,4,3,1,7.5,5795,10,5.6,0,TURKEY,,36.833,27.815,140,0,0,0,0,15,1,0,0,0,0,0,0,0,0,15,0,0,0,TURKEY:  BODRUM
2004,8,10,10,26,14.7,5796,6,5.4,0,CHINA,,27.266,103.873,30,4,1,0,0,600,3,50,4,18556,4,65601,4,4,0,600,50,18556,65601,CHINA:  YUNNAN PROVINCE:  LUDIAN
2004,8,11,15,48,26.8,5797,7,5.7,0,TURKEY,,38.377,39.261,140,1,1,0,0,11,1,0,1,0,0,0,0,1,0,11,0,0,0,"TURKEY:  ELAZIG, SIVRICE"
2004,9,5,10,7,7.8,5798,14,7.2,0,JAPAN,,33.07,136.618,30,0,0,0,0,4,1,0,1,0,0,0,0,0,0,4,0,0,0,JAPAN:  HONSHU:  W COAST: KYOTO
2004,9,5,14,57,18.6,5799,10,7.4,0,JAPAN,,33.184,137.071,30,0,0,0,0,40,1,0,1,0,0,0,0,0,0,40,0,0,0,"JAPAN:  HONSHU:  W COAST: KYOTO, WAKAYAMA, SAKAI"
2004,9,7,11,53,6.1,5800,22,6.1,0,ARGENTINA,,-28.573,-65.84,160,1,1,0,0,0,2,0,1,0,2,0,2,1,0,0,0,0,0,ARGENTINA: CATAMARCA
2004,9,7,12,15,49.7,5801,10,5.2,0,CHINA,,34.682,103.781,30,0,0,0,0,19,1,0,3,600,3,0,0,0,0,19,0,600,0,CHINA:  GANSU PROVINCE
2004,9,21,13,32,30.8,5802,10,4.8,6,POLAND,,54.841,19.912,120,0,0,0,0,3,1,0,1,0,0,0,0,0,0,3,0,0,0,"POLAND: SUWALKI; RUSSIA: KALININGRAD, SVETLOGORSK"
2004,9,28,17,15,24.2,5803,9,6.0,6,USA,CA,35.819,-120.364,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"CALIFORNIA:  CENTRAL: PARKFIELD, SAN MIGUEL"
2004,10,1,8,1,1.3,5825,87,5.6,0,NICARAGUA,,11.989,-86.52,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NICARAGUA:  CHINANDEGA, LEON"
2004,10,7,21,46,20.3,5804,35,5.6,0,IRAN,,37.125,54.477,140,0,0,0,0,60,2,0,0,0,0,0,0,0,0,60,0,0,0,IRAN:  GOLESTAN
2004,10,15,4,8,50.2,5805,94,6.6,0,TAIWAN,,24.53,122.694,30,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,TAIWAN:  T'AO-YUAN
2004,10,18,22,11,44.9,5806,30,4.4,0,CHINA,,25.073,99.169,30,0,0,0,0,12,1,0,3,20000,4,20000,4,0,0,12,0,20000,0,CHINA:  YUNNAN PROVINCE:  BAOSHAN
2004,10,23,8,56,0.8,5807,16,6.6,0,JAPAN,,37.226,138.779,30,40,1,0,0,3183,4,28000,4,6000,4,0,0,40,0,3183,28000,6000,0,JAPAN:  HONSHU:  NIIGATA PREFECTURE
2004,10,27,1,40,50.2,5808,14,5.9,0,JAPAN,,37.284,138.885,30,0,0,0,0,5,1,0,1,1,1,0,0,0,0,5,0,1,0,JAPAN:  HONSHU:  NIIGATA PREFECTURE
2004,10,27,20,34,36.8,5826,96,5.8,0,ROMANIA,,45.787,26.622,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"ROMANIA:  BUCHAREST, BRAILA; BULGARIA:  NORTHERN"
2004,11,2,10,2,12.8,7403,10,6.6,0,CANADA,BC,49.277,-128.772,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CANADA:  VANCOUVER ISLAND
2004,11,4,6,22,39.4,5827,74,5.2,0,GREECE,,35.945,23.115,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GREECE:  CRETE:  ANTIKYTHIRA
2004,11,8,2,15,58.8,5809,10,5.5,0,JAPAN,,37.396,138.862,30,0,0,0,0,8,1,0,1,0,0,0,0,0,0,8,0,0,0,JAPAN:  HONSHU:  NIIGATA PREFECTURE
2004,11,11,21,26,41.1,5810,10,7.5,0,INDONESIA,,-8.152,124.868,170,34,1,0,0,400,3,0,3,781,3,16712,4,34,0,400,0,781,16712,INDONESIA:  KEPULAUAN ALOR
2004,11,15,9,6,56.5,5811,15,7.2,0,COLOMBIA,,4.695,-77.508,160,0,0,0,0,10,1,0,3,154,3,0,0,0,0,10,0,154,0,"COLOMBIA:  BAJO BAUDO, BUENAVENTURA, CERRITO"
2004,11,19,23,49,37.1,5830,37,4.8,0,IRAN,,32.023,48.836,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IRAN:  W
2004,11,20,8,7,22.0,5812,16,6.4,0,COSTA RICA,,9.602,-84.172,100,8,1,0,0,0,2,0,3,526,3,0,0,8,0,0,0,526,0,"COSTA RICA:  SAN JOSE, PARRITA, QUEPOS"
2004,11,21,11,41,7.7,5813,14,6.3,0,GUADELOUPE,,15.679,-61.706,90,1,1,0,0,12,1,0,2,0,3,0,0,1,0,12,0,0,0,"GUADELOUPE:  BASSE-TERRE, LES SAINTES"
2004,11,22,4,1,30.4,5814,36,5.0,0,IRAN,,33.297,47.977,140,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,"IRAN:  KHORRAMABAD, POL-E DOKHTAR"
2004,11,22,20,26,23.9,5815,10,7.1,0,NEW ZEALAND,,-46.676,164.721,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NEW ZEALAND:  INVERCARGILL, SOUTHLAND, OTAGO"
2004,11,24,22,59,40.0,5816,17,5.1,0,ITALY,,45.626,10.559,130,0,0,0,0,9,1,0,2,0,3,0,0,0,0,9,0,0,0,ITALY:  NORTHERN:  BRESCIA
2004,11,26,2,25,3.3,5817,10,7.1,8,INDONESIA,,-3.609,135.404,170,32,1,0,0,130,3,55,4,328,3,0,0,32,0,130,55,328,0,INDONESIA:  NABIRE
2004,11,28,18,32,14.1,5818,39,7.0,0,JAPAN,,43.006,145.119,30,0,0,0,0,24,1,0,1,0,0,0,1,0,0,24,0,0,0,"JAPAN:  HOKKAIDO:  BEKKAI, KUSHIRO, NEMOURO"
2004,12,1,17,42,24.7,5819,10,4.5,0,ALGERIA,,36.848,3.448,15,0,0,0,0,15,1,0,1,0,0,0,0,0,0,15,0,0,0,ALGERIA:  BOUMERDAS
2004,12,2,19,16,34.6,5831,49,5.8,0,TRINIDAD AND TOBAGO,,10.49,-61.48,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TRINIDAD:  MAYARO
2004,12,5,1,52,37.2,5832,10,4.8,5,GERMANY,,48.115,8.077,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"GERMANY:  EMMENDINGEN, FREIBURG IM BREISGAU"
2004,12,5,8,30,59.5,5820,10,4.5,0,ALGERIA,,36.865,3.421,15,0,0,0,0,46,1,0,0,0,0,0,0,0,0,46,0,0,0,ALGERIA:  ZEMMOURI
2004,12,6,14,15,11.8,5833,35,6.8,0,JAPAN,,42.9,145.228,30,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,JAPAN:  HOKKAIDO:  KUSHIRO
2004,12,9,8,49,0.2,5821,35,5.4,0,INDIA,,24.757,92.539,60,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,"INDIA:  HAILAKANDI, CACHAR"
2004,12,14,5,56,10.0,5822,10,5.8,0,JAPAN,,44.119,141.793,30,0,0,0,0,3,1,0,1,0,0,0,0,0,0,3,0,0,0,"JAPAN:  HOKKAIDO:  OBIRO, HABORO, TOMAMAE"
2004,12,20,23,2,12.4,5834,5,5.4,0,TURKEY,,37.042,28.206,140,0,0,0,0,3,1,0,1,0,0,0,0,0,0,3,0,0,0,TURKEY:  MARMARIS
2004,12,23,14,59,4.4,5835,10,8.1,0,AUSTRALIA,TAS,-49.312,161.345,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AUSTRALIA:  MACQUARIE ISLAND
2004,12,26,0,58,53.4,5823,30,9.1,0,INDONESIA,,3.316,95.854,170,1001,4,0,0,0,3,10000,4,0,3,0,3,227899,0,0,10000,0,0,INDONESIA:  SUMATRA:  ACEH:  OFF WEST COAST
