year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2016,9,12,11,32,54,10,4.6,0,,SOUTH KOREA:  GYEONGJU,35.769,129.227,30,1,1,0,0,14,1,0,1,0,0,106,3,1,0,14,0,0,106
2017,11,15,5,29,32,10,5.4,0,,SOUTH KOREA: POHANG,36.065,129.27,30,0,0,0,0,90,2,52,4,0,1,1001,4,0,0,90,52,0,1001
