year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2002,8,19,11,1,1,580,7.7,0,,FIJI ISLANDS,-21.696,-179.513,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,8,19,11,8,24,675,7.7,0,,FIJI ISLANDS,-23.884,178.495,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,3,21,52,31,17,6.9,0,,FIJI ISLANDS,-19.326,176.053,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
