year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2006,9,28,6,22,9,28,6.9,4,,SAMOA ISLANDS,-16.592,-172.033,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,9,29,17,48,10,18,8.1,0,,SAMOA ISLANDS,-15.489,-172.095,170,0,0,0,0,0,0,0,0,0,0,0,0,192,0,7,285,0,0
