year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2006,5,3,15,26,40,55,7.9,7,,TONGA ISLANDS,-20.187,-174.123,170,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2009,3,19,18,17,40,34,7.6,0,,TONGA ISLANDS,-23.046,-174.659,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
