year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2002,9,22,23,53,14,9,4.8,6,,"UNITED KINGDOM:  MANSFIELD, DUDLEY",52.52,-2.15,120,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2007,4,28,7,18,11,10,4.6,6,,UNITED KINGDOM:  ENGLAND:  FOLKESTONE,51.085,1.009,120,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
2008,2,27,0,56,47,18,4.8,0,,UNITED KINGDOM:  ENGLAND:  LINCOLNSHIRE,53.403,-0.332,120,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
