year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2006,6,3,16,34,25,10,3.8,0,,MALAWI:  SALIMA,-14.52,34.28,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009,12,8,3,8,57,8,5.9,0,,MALAWI:  KARONGA,-9.948,33.878,10,1,1,0,0,15,1,0,3,0,0,0,0,1,0,15,0,0,3000
2009,12,19,23,19,15,6,6.0,0,,MALAWI:  KARONGA,-10.108,33.818,10,3,1,0,0,250,3,0,3,1111,4,1111,4,3,0,250,0,1111,3565
