year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2009,8,28,1,52,6.6,8512,13,6.2,0,CHINA,,37.696,95.718,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,CHINA:  QINGHAI PROVINCE
2009,8,30,19,27,48.8,8513,82,5.2,0,MYANMAR (BURMA),,25.28,95.101,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MYANMAR (BURMA);  INDIA:  SIBSAGAR
2009,9,2,7,55,1.0,8386,46,7.0,0,INDONESIA,,-7.782,107.297,170,81,2,0,0,1297,3,0,3,0,0,0,0,81,0,1297,0,0,54000,INDONESIA:  JAVA
2009,9,6,22,41,37.3,8532,15,6.0,0,GEORGIA,,42.66,43.443,40,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1000,GEORGIA:  NORTHWESTERN
2009,9,12,20,6,24.6,8387,10,6.3,0,VENEZUELA,,10.705,-67.92,160,0,0,0,0,18,1,0,1,0,0,17,1,0,0,18,0,0,17,VENEZUELA:  CARABOBO
2009,9,18,11,53,48.0,8533,10,5.7,0,PHILIPPINES,,6.513,124.715,170,0,0,0,0,91,2,0,1,0,0,0,0,0,0,91,0,0,76,"PHILIPPINES:  COTABATO, SULTAN KUDARAT"
2009,9,18,23,6,57.7,8534,79,5.7,0,INDONESIA,,-9.138,115.593,170,0,0,0,0,7,1,0,1,0,0,0,2,0,0,7,0,0,0,INDONESIA:  BALI:  DENPASAR
2009,9,21,8,53,5.9,8392,14,6.1,0,BHUTAN,,27.332,91.437,60,11,1,0,0,0,0,0,3,0,3,0,3,11,0,0,0,0,0,BHUTAN:  TASHIGANG
2009,9,22,8,20,41.0,8535,0,3.1,0,AUSTRALIA,,-38.28,145.25,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,AUSTRALIA:  MORNINGTON
2009,9,29,17,48,10.9,8408,18,8.1,0,SAMOA,,-15.489,-172.095,170,0,0,0,0,0,0,0,0,0,0,0,0,192,0,7,285,0,0,SAMOA ISLANDS
2009,9,30,10,16,9.2,8409,81,7.5,0,INDONESIA,,-0.72,99.867,60,1117,4,0,0,1214,4,2200,4,0,3,181665,4,1117,0,1214,2200,0,181665,INDONESIA:  SUMATRA:  PADANG
2009,10,1,1,52,27.3,8552,10,6.6,0,INDONESIA,,-2.515,101.501,170,3,1,0,0,0,0,10,3,0,3,0,3,3,0,0,10,0,0,INDONESIA:  SUMATRA:  SOUTHERN:  KERINCI
2009,10,7,22,3,14.4,8410,45,7.6,0,VANUATU,,-13.006,166.51,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VANUATU ISLANDS
2009,10,7,22,18,51.2,8572,35,7.8,0,SOLOMON ISLANDS,,-12.517,166.382,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS
2009,10,9,18,11,39.9,8573,35,5.4,0,ECUADOR,,-0.962,-77.817,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ECUADOR:  TENA
2009,10,22,19,51,27.5,8574,18,6.1,0,AFGHANISTAN,,36.517,70.95,40,5,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,AFGHANISTAN:  HINDU KUSH
2009,10,29,17,0,38.6,8772,26,5.3,0,BHUTAN,,27.262,91.417,60,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,1,116,"BHUTAN:  MONGAR, PEMAGATSEL, TASHIGANG"
2009,11,1,21,7,20.6,8431,25,4.9,0,CHINA,,25.962,100.825,30,0,0,0,0,28,1,0,0,1000,3,1000,3,0,0,28,0,1000,30000,CHINA:  YUNNAN PROVINCE
2009,11,3,23,26,52.0,8430,14,5.1,0,IRAN,,27.334,56.202,140,0,0,0,0,269,3,0,1,0,0,0,0,0,0,269,0,0,0,IRAN:  BANDAR ABBAS
2009,11,8,19,41,43.3,8451,18,6.6,0,INDONESIA,,-8.207,118.631,170,2,1,0,0,200,3,2,2,0,0,0,0,2,0,200,2,0,0,INDONESIA:  SUMABAWA:  BIMA
2009,11,27,8,15,53.3,8592,7,5.4,0,VENEZUELA,,10.434,-69.715,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,VENEZUELA:  SIQUISIQUE
2009,12,6,21,51,59.8,8792,2,3.5,0,SOUTH AFRICA,,-26.414,27.494,10,2,1,0,0,3,1,0,0,0,0,0,0,2,0,3,0,0,0,SOUTH AFRICA:  CARLETONVILLE
2009,12,8,3,8,57.2,8793,8,5.9,0,MALAWI,,-9.948,33.878,10,1,1,0,0,15,1,0,3,0,0,0,0,1,0,15,0,0,3000,MALAWI:  KARONGA
2009,12,12,11,51,25.7,8794,10,5.1,0,INDIA,,17.109,73.767,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,INDIA:  MAHARASHTRA:  SATARA
2009,12,17,23,45,36.4,8795,7,4.9,0,JAPAN,,34.921,139.261,30,0,0,0,0,7,1,0,1,0,0,0,0,0,0,7,0,0,20,JAPAN:  HONSHU:  ITO
2009,12,19,13,2,17.0,8652,57,6.4,0,TAIWAN,,23.796,121.605,30,0,0,0,0,14,1,0,1,0,0,0,1,0,0,14,0,0,0,TAIWAN:  HUALIEN
2009,12,19,23,19,15.5,8632,6,6.0,0,MALAWI,,-10.108,33.818,10,3,1,0,0,250,3,0,3,1111,4,1111,4,3,0,250,0,1111,3565,MALAWI:  KARONGA
2009,12,30,18,48,57.7,8812,9,5.9,0,MEXICO,,32.437,-115.165,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MEXICO:  MEXICALI
2009,12,31,9,57,29.7,8813,10,5.2,0,BHUTAN,,27.319,91.51,60,0,0,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,700,BHUTAN:  DAMETSI
