year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2006,12,12,17,2,29,10,4.6,0,,THAILAND:  MAE RIM,18.901,98.916,60,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,5,0
2014,5,5,11,8,42,6,6.1,5,,THAILAND:  CHIANG RAI,19.656,99.67,60,1,1,0,0,32,1,62,4,20,1,0,3,1,0,32,62,20,0
