year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2002,4,25,17,41,21,10,4.3,0,,GEORGIA:  TBILISI,41.765,44.96,40,5,1,0,0,52,2,0,3,0,0,2400,4,5,0,52,0,0,2400
2009,9,6,22,41,37,15,6.0,0,,GEORGIA:  NORTHWESTERN,42.66,43.443,40,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1000
