year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2007,3,6,22,32,6.8,7483,16,4.7,0,IRAN,,33.49,48.93,140,0,0,0,0,35,1,0,1,0,0,0,0,0,0,35,0,0,0,IRAN:  WESTERN:  DORUD
2007,3,25,0,40,1.6,7459,34,7.1,0,VANUATU,,-20.617,169.357,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VANUATU ISLANDS
2007,3,25,0,41,57.8,7448,8,6.7,0,JAPAN,,37.336,136.588,30,1,1,0,0,150,3,0,3,58,2,455,3,1,0,150,0,58,455,JAPAN:  HONSHU:  W COAST
2007,3,25,13,57,58.2,7484,15,5.8,6,GREECE,,38.34,20.42,130,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"GREECE:  ARGOSTOLION, KEFALLINIA"
2007,4,1,20,39,56.3,7457,24,8.1,0,SOLOMON ISLANDS,,-8.466,157.043,170,2,1,0,0,0,0,0,3,300,3,500,3,52,0,0,0,2500,500,SOLOMON ISLANDS
2007,4,13,5,42,23.0,7501,34,6.0,5,MEXICO,,17.302,-100.198,150,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,"MEXICO:  GUERRERO, ATOYAC"
2007,4,15,3,19,30.3,7502,16,4.6,0,JAPAN,,34.807,136.239,30,0,0,0,0,12,1,0,2,63,1,0,0,0,0,12,0,63,0,JAPAN:  HONSHU:  W
2007,4,16,7,38,53.8,7503,14,4.5,0,ALBANIA,,41.172,19.897,130,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,ALBANIA:  TIRANA
2007,4,21,17,53,46.3,7465,37,6.2,0,CHILE,,-45.243,-72.648,160,2,1,0,0,0,0,0,1,0,0,2,1,10,0,0,0,0,2,CHILE:  SOUTHERN
2007,4,28,7,18,11.3,7526,10,4.6,6,UK,,51.085,1.009,120,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,UNITED KINGDOM:  ENGLAND:  FOLKESTONE
2007,5,8,15,46,49.1,7522,14,4.5,5,USA,MT,45.394,-112.13,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MONTANA:  SHERIDAN
2007,5,16,8,56,16.4,7523,24,6.3,0,LAOS,,20.504,100.746,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"LAOS:  BOKEO;  THAILAND:  CHIANG RAI, CHIAN SAEN"
2007,5,29,9,36,5.6,7524,24,6.1,0,INDONESIA,,-1.065,127.343,170,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,INDONESIA: LABUHA
2007,6,2,21,34,57.7,7525,5,6.1,0,CHINA,,23.028,101.052,30,3,1,0,0,329,3,310,4,0,0,0,0,3,0,329,310,0,0,CHINA:  YUNNAN PROVINCE:  NING'ER
2007,6,13,19,29,40.1,7534,23,6.7,0,GUATEMALA,,13.554,-90.618,100,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,GUATEMALA:  GUATEMALA CITY
2007,6,18,14,29,48.2,7535,5,5.5,0,IRAN,,34.437,50.833,140,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,IRAN:  QOM
2007,7,13,7,20,25.5,7554,50,4.5,0,ECUADOR,,-3.987,-79.836,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ECUADOR:  ZARUMA
2007,7,16,1,13,22.0,7521,10,6.6,0,JAPAN,,37.57,138.478,30,9,1,0,0,1088,4,12500,4,0,0,875,3,9,0,1088,12500,0,875,JAPAN:  HONSHU:  W COAST
2007,7,20,10,6,52.0,7595,10,5.6,0,CHINA,,42.913,82.378,40,0,0,0,0,0,0,0,2,2120,4,0,0,0,0,0,0,2120,0,CHINA:  XINJIANG:  TEKES
2007,7,20,11,42,22.3,7596,5,4.2,0,USA,CA,37.804,-122.193,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALIFORNIA:  MONTCLAIR
2007,7,21,22,44,13.5,7597,10,5.2,0,TAJIKISTAN,,38.936,70.485,40,12,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,"TAJIKISTAN:  RASHT, ASHT"
2007,7,22,23,2,14.7,7598,19,4.3,0,INDIA,,30.881,78.239,60,0,0,0,0,3,1,0,1,0,1,0,1,0,0,3,0,0,0,"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR"
2007,7,26,5,40,16.1,7599,25,6.9,0,INDONESIA,,2.872,127.464,170,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,INDONESIA:  MALUKU:  N
2007,8,1,17,8,51.4,7600,120,7.2,0,VANUATU,,-15.595,167.68,170,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,VANUATU ISLANDS:  LUGANVILLE
2007,8,2,2,37,42.3,7531,5,6.2,0,RUSSIA,,47.116,141.798,50,2,1,0,0,12,1,0,1,11,1,20,1,2,0,12,0,11,20,RUSSIA:  TATAR STRAIT
2007,8,2,3,21,42.8,7532,21,6.7,0,USA,AK,51.307,-179.971,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ALASKA:  ALEUTIAN ISLANDS
2007,8,6,8,48,40.0,7601,2,4.2,0,USA,UT,39.465,-111.237,150,9,1,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,UTAH:  HUNTINGTON
2007,8,8,17,4,58.0,7533,289,7.5,0,INDONESIA,,-5.968,107.655,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDONESIA:  JAVA
2007,8,15,23,40,57.8,7537,39,8.0,8,PERU,,-13.386,-76.603,160,514,3,0,0,1090,4,0,4,39700,4,0,0,514,0,1090,0,39700,0,"PERU:  ICA, PISCO, LIMA"
2007,8,17,0,38,56.0,7614,0,1.6,0,USA,UT,39.464,-111.207,150,3,1,0,0,6,1,0,0,0,0,0,0,3,0,6,0,0,0,UTAH
2007,8,20,19,15,53.5,7615,5,4.4,0,INDIA,,17.2,73.7,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,INDIA:  MAHARASHTRA:  SATARA
2007,8,25,4,24,21.9,7616,10,5.0,0,IRAN,,28.154,56.652,140,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,0,0,0,"IRAN:  HADJI ABAD, ORZUIYEH"
2007,9,2,1,5,18.1,8136,35,7.2,0,SOLOMON ISLANDS,,-11.61,165.762,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS
2007,9,9,18,36,37.6,7617,35,4.8,0,INDONESIA,,-7.783,114.338,170,0,0,0,0,13,1,0,1,0,0,0,0,0,0,13,0,0,0,INDONESIA:  SITUBONDO
2007,9,10,1,49,14.2,7695,31,6.8,0,COLOMBIA,,2.982,-77.967,160,0,0,0,0,5,1,0,1,35,1,0,0,0,0,5,0,35,0,"COLOMBIA:  NARINO, EL CHARCO, ISCUANDE, LA TOLA"
2007,9,12,11,10,26.8,7574,34,8.4,0,INDONESIA,,-4.438,101.367,60,25,1,0,0,161,3,0,3,56425,4,56425,4,25,0,161,0,56425,0,INDONESIA:  SUMATRA
2007,9,12,23,49,3.7,7575,35,7.9,0,INDONESIA,,-2.625,100.841,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDONESIA:  SUMATRA
2007,9,28,13,38,57.8,8957,260,7.5,0,JAPAN,,22.013,142.668,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAPAN:  VOLCANO ISLANDS
2007,9,30,5,23,34.0,7594,10,7.4,0,NEW ZEALAND,,-49.418,163.954,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NEW ZEALAND:  AUCKLAND ISLANDS
2007,10,15,12,29,36.0,7696,26,6.8,0,NEW ZEALAND,,-44.785,167.583,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NEW ZEALAND:  SOUTH ISLAND:  FIORDLAND
2007,10,26,6,50,6.6,7697,10,4.8,0,PAKISTAN,,35.304,76.753,60,1,1,0,0,12,1,0,0,0,0,0,0,1,0,12,0,0,0,PAKISTAN:  GHANCHE
2007,10,31,3,4,54.8,7698,10,5.6,0,USA,CA,37.434,-121.774,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALIFORNIA:  SAN JOSE
2007,11,6,9,38,5.7,7699,10,5.1,0,INDIA,,21.181,70.724,60,1,1,0,0,5,1,0,1,0,2,0,2,1,0,5,0,0,0,INDIA:  GUJARAT
2007,11,7,4,12,38.6,7700,72,5.1,0,PHILIPPINES,,9.721,124.647,170,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PHILIPPINES:  BOHOL ISLAND:  MABINI
2007,11,7,7,10,21.9,7701,29,5.1,0,BANGLADESH,,22.15,92.388,60,0,0,0,0,10,1,0,1,0,0,0,0,0,0,10,0,0,0,"BANGLADESH:  CHITTAGONG, BANDARBAN, RANGAMATI"
2007,11,14,15,40,50.5,7634,40,7.7,8,CHILE,,-22.247,-69.89,160,2,1,0,0,65,2,0,3,0,4,0,0,2,0,65,0,0,0,"CHILE:  TOCOPILLA, MARIA ELENA"
2007,11,16,3,13,0.1,7702,123,6.8,0,ECUADOR,,-2.312,-77.838,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PERU-ECUADOR:  GUAYAQUIL
2007,11,20,5,20,3.4,7703,7,4.8,0,IRAN,,31.68,49.93,140,0,0,0,0,30,1,0,1,0,1,0,1,0,0,30,0,0,0,"IRAN:  WESTERN:  QAL' EH-YE TOL, KHUZESTAN"
2007,11,25,16,2,17.9,7674,35,6.5,0,INDONESIA,,-8.277,118.339,170,3,1,0,0,0,3,0,2,0,3,0,0,3,0,0,0,0,0,INDONESIA:  SUMBAWA ISLAND
2007,11,25,23,12,17.0,7704,10,4.7,0,INDIA,,28.555,77.057,60,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,"INDIA:  BADAUN, MEERUT, NOIDA, REWARI"
2007,11,29,19,0,20.4,7675,156,7.4,0,MARTINIQUE,,14.944,-61.274,90,1,1,0,0,102,3,0,1,0,0,0,0,1,0,102,0,0,0,MARTINIQUE
2007,12,9,2,3,29.4,7708,10,4.6,0,BRAZIL,,-15.048,-44.231,160,1,1,0,0,6,1,0,2,76,2,0,0,1,0,6,0,76,0,BRAZIL:  MINAS GERAIS
2007,12,9,7,28,20.8,7694,153,7.8,0,KERMADEC ISLANDS (NEW ZEALAND),,-25.996,-177.514,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KERMADEC ISLANDS
2007,12,15,18,22,27.1,7723,25,5.9,0,CHILE,,-32.689,-71.695,160,0,0,0,0,4,1,0,1,0,1,0,0,0,0,4,0,0,0,"CHILE:  OFF CENTRAL COAST, VINA DEL MAR, VALPARAISO"
2007,12,20,7,55,15.8,7724,20,6.6,7,NEW ZEALAND,,-39.011,178.291,170,1,1,0,0,0,0,0,1,3,1,0,0,1,0,0,0,3,0,NEW ZEALAND:  OFF COAST NORTH ISLAND
2007,12,20,9,48,29.9,7725,10,5.7,0,TURKEY,,39.417,33.212,140,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,"TURKEY:  CENTRAL:  YENIYAPAN, ABAZLAR, SUYUGUZEL"
2007,12,26,23,47,10.7,7726,8,5.6,0,TURKEY,,39.446,33.162,140,0,0,0,0,0,0,0,3,2214,4,2214,4,0,0,0,0,2214,0,TURKEY:  CENTRAL:  ANKARA
