year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2002,9,5,11,3,5,32,5.5,0,,KYRGYZSTAN,39.77,72.007,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,12,25,20,1,0,12,5.8,0,,KYRGYZSTAN:  KOCHKOR,42.156,76.163,40,0,0,0,0,0,0,0,3,2410,4,0,0,0,0,0,0,2410,0
2007,1,8,17,21,50,18,6.0,0,,KYRGYZSTAN:  ISFARIA,39.803,70.311,40,0,0,0,0,0,0,0,2,187,3,0,0,0,0,0,0,187,0
2008,1,1,6,32,27,6,5.6,0,,KYRGYZSTAN:  OSH,40.288,72.985,40,0,0,0,0,0,0,0,3,5385,4,0,0,0,0,0,0,5385,0
2008,10,5,15,52,49,27,6.6,0,,KYRGYZSTAN: NURA,39.533,73.824,40,74,2,0,0,140,3,0,2,0,2,0,0,74,0,140,0,0,0
2015,11,17,17,29,29,18,5.6,5,,KYRGYZSTAN: OSH,40.376,73.204,40,0,0,0,0,0,0,0,2,200,3,800,3,0,0,0,0,200,800
