year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2001,12,19,7,54,7,10,4.5,6,,BANGLADESH:  DHAKA,23.632,90.376,60,0,0,0,0,100,2,0,1,0,0,0,2,0,0,100,0,0,0
2002,6,20,5,40,43,40,4.5,0,,"BANGLADESH:  RANGPUR, THAKURGAON, ALMANAGAR",25.842,88.932,60,0,0,0,0,55,2,0,1,0,0,0,2,0,0,55,0,0,0
2003,7,26,23,18,17,10,5.7,0,,BANGLADESH:  RANGAMATI,22.854,92.306,60,2,1,0,0,25,1,0,2,500,3,0,0,2,0,25,0,500,0
2007,11,7,7,10,21,29,5.1,0,,"BANGLADESH:  CHITTAGONG, BANDARBAN, RANGAMATI",22.15,92.388,60,0,0,0,0,10,1,0,1,0,0,0,0,0,0,10,0,0,0
2008,1,12,22,44,47,34,5.0,0,,"INDIA-BANGLADESH:  RANGAMATI, BANGLADESH",22.761,92.333,60,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
2010,9,10,17,24,16,10,4.8,5,,BANGLADESH:  NARAYANGANJ,23.407,90.648,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
